,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
1817,SUVENPHAR,EQ,465.1,468.8,456.8,465.15,466.0,462.85,309248,143228048.5,04-JAN-2021,24318,INE03QK01018
1820,SWANENERGY,EQ,136.05,136.7,133.25,133.8,133.25,135.6,131614,17729602.7,04-JAN-2021,1769,INE665A01038
1821,SWARAJENG,EQ,1444.95,1467.0,1440.0,1449.6,1449.9,1426.65,24603,35800431.85,04-JAN-2021,3019,INE277A01016
1822,SWELECTES,EQ,226.95,226.95,205.35,226.95,226.95,216.15,185167,41598970.5,04-JAN-2021,2381,INE409B01013
1823,SWSOLAR,EQ,264.4,279.75,257.25,274.55,274.5,260.85,2066623,560327014.45,04-JAN-2021,24086,INE00M201021
1824,SYMPHONY,EQ,1039.0,1040.0,1010.05,1033.3,1032.1,1022.2,76406,78650917.65,04-JAN-2021,7745,INE225D01027
1826,SYNGENE,EQ,632.8,639.9,626.65,637.05,638.5,632.35,419880,266398524.45,04-JAN-2021,20061,INE398R01022
1827,TAINWALCHM,EQ,79.45,83.5,78.4,81.0,80.95,78.35,92774,7578523.4,04-JAN-2021,1215,INE123C01018
1828,TAJGVK,EQ,146.0,146.8,141.8,144.25,143.6,143.95,264824,38167858.75,04-JAN-2021,4054,INE586B01026
1829,TAKE,EQ,57.95,59.5,56.05,58.05,57.95,57.4,5725973,332349760.3,04-JAN-2021,24484,INE142I01023
1830,TALBROAUTO,EQ,151.6,157.0,148.75,151.95,152.4,149.7,104953,16069532.8,04-JAN-2021,2912,INE187D01011
1833,TANLA,EQ,700.55,703.3,659.5,673.8,673.0,686.8,323962,219587659.0,04-JAN-2021,12371,INE483C01032
1835,TARC,EQ,24.75,27.9,22.05,24.55,24.5,23.75,1006290,25602548.55,04-JAN-2021,2057,INE0EK901012
1836,TARMAT,EQ,56.0,56.0,51.95,52.8,53.1,53.3,24955,1319270.2,04-JAN-2021,371,INE924H01018
1837,TASTYBITE,EQ,11980.0,12300.85,11430.0,11490.3,11500.0,11966.85,10214,118160590.2,04-JAN-2021,3693,INE488B01017
1840,TATACHEM,EQ,484.9,494.4,482.35,489.25,489.9,479.95,3206596,1566211259.55,04-JAN-2021,42525,INE092A01019
1841,TATACOFFEE,EQ,109.0,110.0,107.55,108.7,108.6,107.95,956105,104081865.35,04-JAN-2021,7029,INE493A01027
1842,TATACOMM,EQ,1106.2,1115.0,1072.5,1107.05,1111.0,1094.6,161814,177100158.95,04-JAN-2021,12344,INE151A01013
1843,TATACONSUM,EQ,606.95,606.95,597.5,604.0,605.4,601.5,2120531,1279843164.4,04-JAN-2021,36080,INE192A01025
1844,TATAELXSI,EQ,1880.95,1895.0,1866.75,1881.1,1885.0,1867.95,400879,755164491.6,04-JAN-2021,17318,INE670A01012
1845,TATAINVEST,EQ,1008.45,1049.0,996.3,1024.45,1033.0,1003.4,65832,67137603.7,04-JAN-2021,4522,INE672A01018
1846,TATAMETALI,EQ,620.0,644.8,618.0,639.75,641.0,616.9,568589,361324720.85,04-JAN-2021,15706,INE056C01010
1847,TATAMOTORS,EQ,191.8,193.0,188.75,191.3,191.15,186.5,63980597,12228765285.55,04-JAN-2021,253278,INE155A01022
1848,TATAMTRDVR,EQ,78.2,79.0,77.35,77.85,77.9,76.45,6084438,475904366.75,04-JAN-2021,25444,IN9155A01020
1849,TATAPOWER,EQ,78.05,79.65,77.5,79.25,79.4,77.35,23712305,1868416907.5,04-JAN-2021,48860,INE245A01021
1850,TATASTEEL,EQ,649.0,699.9,646.45,693.0,696.9,643.1,38184955,25733402949.8,04-JAN-2021,329926,INE081A01012
1851,TATASTLBSL,EQ,40.3,43.35,40.05,42.75,43.1,39.85,18266122,764064936.35,04-JAN-2021,19354,INE824B01021
1852,TATASTLLP,EQ,577.0,624.8,572.95,622.35,621.15,572.4,640746,389984841.0,04-JAN-2021,20204,INE674A01014
1854,TBZ,EQ,64.35,65.75,63.5,64.4,64.5,64.35,1035857,66833754.2,04-JAN-2021,6408,INE760L01018
1862,TCI,EQ,253.15,254.85,245.7,247.85,248.4,251.9,32251,8018513.65,04-JAN-2021,1273,INE688A01022
1863,TCIDEVELOP,EQ,336.25,336.25,316.25,325.05,327.0,326.05,2867,928292.25,04-JAN-2021,829,INE662L01016
1864,TCIEXP,EQ,956.0,956.4,942.45,950.1,950.0,943.85,12610,11983702.8,04-JAN-2021,1295,INE586V01016
1866,TCNSBRANDS,EQ,455.9,460.0,442.0,444.35,443.5,447.65,44742,19975528.05,04-JAN-2021,1575,INE778U01029
1867,TCPLPACK,EQ,387.5,397.65,380.0,385.45,386.65,387.5,4785,1851080.55,04-JAN-2021,381,INE822C01015
1868,TCS,EQ,2950.0,3050.75,2940.95,3039.45,3042.7,2928.25,5113293,15330405223.95,04-JAN-2021,207562,INE467B01029
1869,TDPOWERSYS,EQ,153.5,155.0,144.3,146.75,147.5,152.8,97958,14595871.8,04-JAN-2021,1840,INE419M01019
1870,TEAMLEASE,EQ,2683.0,2727.0,2629.6,2718.25,2701.0,2666.65,13515,36457302.9,04-JAN-2021,2663,INE985S01024
1871,TECHIN,EQ,3.0,3.0,3.0,3.0,3.0,3.0,200,600.0,04-JAN-2021,1,INE778A01021
1872,TECHM,EQ,980.6,1005.0,975.0,1001.95,1003.0,977.95,3515825,3489716504.55,04-JAN-2021,60632,INE669C01036
1873,TECHNOE,EQ,220.35,224.4,218.1,223.45,224.15,219.3,98829,21944779.2,04-JAN-2021,2329,INE285K01026
1875,TEJASNET,EQ,138.95,141.85,134.05,137.05,137.45,138.65,703329,96617703.45,04-JAN-2021,11071,INE010J01012
1876,TERASOFT,EQ,65.8,65.8,64.5,65.8,65.8,62.7,192663,12667590.5,04-JAN-2021,955,INE482B01010
1877,TEXINFRA,EQ,46.6,46.95,45.4,46.6,46.6,45.5,135298,6273206.55,04-JAN-2021,803,INE435C01024
1878,TEXMOPIPES,EQ,24.4,24.4,22.2,23.05,22.95,23.75,372115,8650753.15,04-JAN-2021,1388,INE141K01013
1879,TEXRAIL,EQ,32.65,32.9,31.9,32.4,32.5,32.4,825836,26789132.5,04-JAN-2021,2676,INE621L01012
1880,TFCILTD,EQ,51.15,53.5,50.5,50.95,50.9,48.85,987816,50865707.6,04-JAN-2021,5817,INE305A01015
1881,TFL,EQ,2.7,2.7,2.7,2.7,2.7,2.7,930,2511.0,04-JAN-2021,3,INE804H01012
1883,THANGAMAYL,EQ,597.9,604.75,591.55,594.55,594.55,597.9,17572,10486282.65,04-JAN-2021,920,INE085J01014
1886,THEMISMED,EQ,367.7,367.7,348.05,360.55,361.0,359.9,23122,8275033.45,04-JAN-2021,1691,INE083B01016
1887,THERMAX,EQ,913.0,925.0,907.05,921.0,923.45,904.8,43090,39657296.2,04-JAN-2021,3786,INE152A01029
1889,THOMASCOOK,EQ,48.9,50.15,48.25,50.15,50.15,47.8,1334649,66287142.55,04-JAN-2021,4507,INE332A01027
1891,THYROCARE,EQ,948.8,951.0,930.0,934.4,940.0,937.95,132550,124610930.95,04-JAN-2021,9811,INE594H01019
1892,TI,EQ,29.3,30.8,28.05,29.55,29.05,28.9,357840,10399794.5,04-JAN-2021,2008,INE133E01013
1893,TIDEWATER,EQ,4420.05,4447.0,4406.1,4425.3,4415.0,4408.75,1980,8765291.75,04-JAN-2021,509,INE484C01022
1894,TIIL,EQ,355.95,357.0,339.8,348.85,348.8,348.1,43787,15089163.6,04-JAN-2021,1241,INE545H01011
1895,TIINDIA,EQ,799.0,811.5,795.0,802.15,802.2,798.3,115652,92679022.0,04-JAN-2021,5755,INE974X01010
1897,TIL,EQ,173.4,183.0,172.5,181.1,181.7,172.55,15607,2793355.9,04-JAN-2021,608,INE806C01018
1898,TIMESGTY,EQ,28.25,28.25,27.0,27.2,27.8,27.5,2374,65298.4,04-JAN-2021,146,INE289C01025
1899,TIMETECHNO,EQ,50.25,53.5,50.0,52.55,52.45,49.45,2154172,112460957.6,04-JAN-2021,8251,INE508G01029
1900,TIMKEN,EQ,1339.9,1360.0,1302.3,1319.15,1309.65,1335.65,70866,94877680.3,04-JAN-2021,7087,INE325A01013
1901,TINPLATE,EQ,171.05,182.35,171.0,180.7,180.2,167.0,5877333,1041007316.25,04-JAN-2021,89171,INE422C01014
1902,TIPSINDLTD,EQ,375.0,442.65,375.0,439.8,442.65,368.9,592504,249292753.55,04-JAN-2021,16604,INE716B01011
1903,TIRUMALCHM,EQ,100.75,102.35,99.6,100.1,100.0,99.9,461952,46420152.05,04-JAN-2021,2944,INE338A01024
1906,TITAN,EQ,1566.0,1567.0,1538.0,1550.9,1549.1,1558.6,1383979,2143121412.45,04-JAN-2021,59177,INE280A01028
1907,TMRVL,EQ,12.2,12.25,11.8,12.0,12.05,12.0,50031,602091.1,04-JAN-2021,386,INE759V01019
1908,TNPETRO,EQ,43.4,43.4,42.6,42.85,43.0,42.6,317036,13601713.9,04-JAN-2021,2506,INE148A01019
1909,TNPL,EQ,125.0,129.75,123.35,127.65,127.7,124.4,666451,84976696.4,04-JAN-2021,6761,INE107A01015
1911,TOKYOPLAST,EQ,71.05,72.75,70.25,70.85,70.25,71.5,10008,719755.85,04-JAN-2021,329,INE932C01012
1912,TORNTPHARM,EQ,2817.65,2823.5,2780.5,2794.65,2799.5,2795.05,201484,564444577.45,04-JAN-2021,14451,INE685A01028
1913,TORNTPOWER,EQ,322.0,323.2,319.0,320.0,320.5,320.85,496576,159150769.3,04-JAN-2021,7582,INE813H01021
1914,TOTAL,EQ,70.45,70.55,69.5,70.55,70.55,67.2,97290,6861971.9,04-JAN-2021,407,INE336X01012
1915,TOUCHWOOD,EQ,53.3,53.3,49.25,51.6,51.8,51.55,7280,375375.9,04-JAN-2021,50,INE486Y01013
1916,TPLPLASTEH,EQ,169.0,175.95,169.0,172.05,172.7,165.15,25492,4409841.75,04-JAN-2021,741,INE413G01014
1918,TREEHOUSE,EQ,6.95,7.0,6.7,6.95,7.0,6.8,81823,568889.8,04-JAN-2021,123,INE040M01013
1919,TREJHARA,EQ,43.8,43.8,41.05,41.1,41.45,43.2,41768,1723780.8,04-JAN-2021,475,INE00CA01015
1920,TRENT,EQ,679.0,683.3,674.0,678.5,681.3,674.65,565557,383430240.25,04-JAN-2021,19612,INE849A01020
1922,TRIDENT,EQ,11.3,12.9,11.15,12.9,12.9,10.75,155327472,1928486632.8,04-JAN-2021,118624,INE064C01022
1923,TRIGYN,EQ,84.45,88.55,81.5,88.55,88.55,84.35,288084,24750129.1,04-JAN-2021,2216,INE948A01012
1925,TRITURBINE,EQ,82.45,83.0,80.65,81.4,81.8,80.95,147516,12007275.75,04-JAN-2021,2693,INE152M01016
1926,TRIVENI,EQ,72.4,73.5,71.2,72.05,72.45,71.75,499591,36088892.5,04-JAN-2021,3600,INE256C01024
1927,TTKHLTCARE,EQ,590.95,598.05,568.25,580.05,580.0,582.35,3416,1981346.65,04-JAN-2021,262,INE910C01018
1928,TTKPRESTIG,EQ,6247.0,6350.0,6221.65,6322.6,6293.0,6218.95,8456,53222370.3,04-JAN-2021,2312,INE690A01010
1929,TTL,EQ,54.8,57.0,52.55,55.9,55.65,53.15,41094,2242989.45,04-JAN-2021,709,INE592B01016
1931,TV18BRDCST,EQ,31.4,31.8,30.95,31.25,31.2,31.1,3908839,122375396.5,04-JAN-2021,5521,INE886H01027
1933,TVSMOTOR,EQ,497.5,499.35,487.55,495.45,494.6,490.75,2066399,1020184814.8,04-JAN-2021,23731,INE494B01023
1934,TVSSRICHAK,EQ,1920.0,1947.0,1895.0,1914.75,1919.4,1908.5,8114,15581071.7,04-JAN-2021,1578,INE421C01016
1935,TVTODAY,EQ,229.4,234.5,224.3,228.25,228.9,226.55,164246,37738054.05,04-JAN-2021,4220,INE038F01029
1937,TWL,EQ,59.85,59.95,58.0,58.4,58.55,58.95,881330,51835025.8,04-JAN-2021,5500,INE615H01020
1938,UBL,EQ,1186.0,1195.0,1174.7,1184.65,1183.15,1183.15,270999,321243905.45,04-JAN-2021,8904,INE686F01025
1939,UCALFUEL,EQ,126.8,129.2,125.1,127.5,126.8,126.8,26514,3376498.35,04-JAN-2021,723,INE139B01016
1941,UCOBANK,EQ,13.3,13.4,12.75,13.1,13.2,13.2,4785012,62614691.1,04-JAN-2021,13703,INE691A01018
1942,UFLEX,EQ,377.5,385.0,377.5,383.55,383.9,377.5,109545,41819643.65,04-JAN-2021,2582,INE516A01017
1943,UFO,EQ,91.85,96.0,90.25,94.5,94.15,90.3,1475735,138240010.95,04-JAN-2021,9750,INE527H01019
1944,UGARSUGAR,EQ,17.35,19.0,17.2,18.2,18.2,16.65,2080435,37989127.55,04-JAN-2021,4835,INE071E01023
1945,UJAAS,EQ,2.8,2.9,2.75,2.85,2.9,2.75,7762021,21911571.25,04-JAN-2021,3188,INE899L01022
1946,UJJIVAN,EQ,283.9,283.9,277.7,279.05,279.0,280.75,304107,85120691.55,04-JAN-2021,7023,INE334L01012
1947,UJJIVANSFB,EQ,40.4,40.45,39.8,40.05,40.05,39.6,1730976,69488763.1,04-JAN-2021,5851,INE551W01018
1948,ULTRACEMCO,EQ,5306.95,5386.85,5292.05,5327.2,5336.95,5290.8,453783,2418399153.65,04-JAN-2021,33779,INE481G01011
1949,UMANGDAIRY,EQ,63.6,66.65,60.3,63.05,63.2,63.45,234359,14771750.7,04-JAN-2021,3541,INE864B01027
1951,UNICHEMLAB,EQ,261.9,267.5,258.2,260.45,259.45,260.55,77090,20142815.0,04-JAN-2021,1599,INE351A01035
1952,UNIDT,EQ,279.0,285.0,272.3,274.85,272.35,271.5,30455,8508657.45,04-JAN-2021,437,INE961D01019
1953,UNIENTER,EQ,68.85,71.0,67.75,69.25,69.7,68.85,36348,2530905.1,04-JAN-2021,1687,INE037A01022
1955,UNIONBANK,EQ,32.6,32.7,32.15,32.4,32.45,32.1,8265267,267695247.15,04-JAN-2021,12758,INE692A01016
1959,UNITEDTEA,EQ,316.0,334.95,316.0,323.9,324.0,324.7,4973,1619259.75,04-JAN-2021,233,INE458F01011
1961,UNIVASTU,EQ,35.0,36.8,32.3,34.0,34.8,32.75,12509,428446.75,04-JAN-2021,235,INE562X01013
1962,UNIVCABLES,EQ,149.15,152.4,144.6,148.3,148.0,147.25,70755,10503571.2,04-JAN-2021,1281,INE279A01012
1963,UNIVPHOTO,EQ,164.0,172.25,160.9,161.15,161.05,157.75,3528,577495.2,04-JAN-2021,402,INE03V001013
1964,UPL,EQ,473.4,475.0,466.65,473.15,473.2,469.3,3615832,1705707885.6,04-JAN-2021,43512,INE628A01036
1966,USHAMART,EQ,37.3,38.8,37.0,37.85,37.8,37.1,3554288,135121842.1,04-JAN-2021,10598,INE228A01035
1967,UTIAMC,EQ,557.0,560.0,552.6,556.05,556.0,555.9,161032,89560234.6,04-JAN-2021,7557,INE094J01016
1968,UTIBANKETF,EQ,316.89,317.12,308.95,311.85,313.56,313.39,724,225519.72,04-JAN-2021,93,INF789F1AUN8
1969,UTINEXT50,EQ,340.0,348.0,340.0,343.86,344.28,338.64,1101,377795.93,04-JAN-2021,84,INF789FC1N82
1970,UTINIFTETF,EQ,1493.8,1510.0,1491.15,1509.32,1510.0,1500.0,533,799512.56,04-JAN-2021,74,INF789FB1X41
1971,UTISENSETF,EQ,517.75,524.95,509.56,522.34,524.36,512.28,1207,624978.64,04-JAN-2021,169,INF789FB1X58
1972,UTISXN50,EQ,392.15,416.92,377.2,404.99,406.9,388.9,146,58762.78,04-JAN-2021,65,INF789F1AHR6
1973,UTTAMSTL,EQ,8.6,8.6,8.6,8.6,8.6,8.2,47867,411656.2,04-JAN-2021,93,INE699A01011
1974,UTTAMSUGAR,EQ,104.0,108.95,103.05,106.85,107.0,101.0,456239,48555741.75,04-JAN-2021,5606,INE786F01031
1977,VADILALIND,EQ,787.4,787.4,762.85,771.05,770.0,759.45,1927,1483484.2,04-JAN-2021,198,INE694D01016
1978,VAIBHAVGBL,EQ,2606.25,2625.0,2531.0,2615.05,2612.0,2552.1,80590,206936098.95,04-JAN-2021,8502,INE884A01019
1979,VAISHALI,EQ,74.0,74.0,71.45,71.45,71.45,75.2,117716,8452913.65,04-JAN-2021,1435,INE972X01014
1980,VAKRANGEE,EQ,62.45,62.45,62.45,62.45,62.45,65.7,973230,60778213.5,04-JAN-2021,2183,INE051B01021
1981,VALIANTORG,EQ,1570.15,1579.0,1542.8,1547.15,1543.0,1550.0,14426,22503509.6,04-JAN-2021,2063,INE565V01010
1982,VARDHACRLC,EQ,36.9,36.95,35.6,35.75,35.7,36.3,52143,1887508.7,04-JAN-2021,404,INE116G01013
1983,VARDMNPOLY,EQ,14.55,15.9,14.2,15.55,15.55,14.55,174193,2673900.2,04-JAN-2021,684,INE835A01011
1984,VARROC,EQ,402.9,403.9,395.35,398.3,397.85,400.4,74485,29789873.65,04-JAN-2021,2925,INE665L01035
1986,VASWANI,EQ,6.3,6.3,6.0,6.05,6.0,6.3,45775,279764.65,04-JAN-2021,83,INE590L01019
1987,VBL,EQ,910.0,961.0,905.6,951.25,952.2,907.95,586508,550067124.2,04-JAN-2021,32063,INE200M01013
1989,VEDL,EQ,161.6,171.5,161.0,170.25,169.9,160.4,32854053,5486869060.8,04-JAN-2021,114790,INE205A01025
1990,VENKEYS,EQ,1774.0,1784.0,1733.25,1748.0,1747.0,1760.6,77923,136861965.9,04-JAN-2021,5195,INE398A01010
1991,VENUSREM,EQ,181.0,181.65,177.1,181.65,181.65,165.15,54721,9906529.35,04-JAN-2021,523,INE411B01019
1992,VERTOZ,EQ,218.5,219.5,217.0,218.15,217.0,216.5,57731,12604813.2,04-JAN-2021,448,INE188Y01015
1993,VESUVIUS,EQ,1099.8,1125.0,1081.05,1105.5,1114.95,1085.55,82388,90613860.85,04-JAN-2021,1093,INE386A01015
1994,VETO,EQ,81.0,87.45,80.65,87.45,87.45,79.5,178328,15143803.8,04-JAN-2021,1006,INE918N01018
1995,VGUARD,EQ,188.0,194.4,187.5,193.7,193.1,187.25,838218,161172241.95,04-JAN-2021,13481,INE951I01027
1996,VHL,EQ,1486.7,1486.75,1454.25,1468.75,1460.0,1465.2,652,957894.4,04-JAN-2021,113,INE701A01023
1999,VIDHIING,EQ,126.1,127.65,122.4,124.35,124.4,126.1,75872,9524148.5,04-JAN-2021,1384,INE632C01026
2001,VIKASECO,EQ,4.25,4.3,3.9,3.9,3.9,4.1,6481611,26351783.45,04-JAN-2021,2746,INE806A01020
2002,VIKASMCORP,EQ,5.95,6.0,5.5,5.5,5.5,5.75,68696260,394168573.15,04-JAN-2021,37818,INE161L01027
2003,VIKASPROP,EQ,3.3,3.3,3.0,3.05,3.05,3.15,5865499,18406517.0,04-JAN-2021,11395,INE767B01022
2004,VIKASWSP,EQ,5.15,5.2,4.85,4.9,4.9,5.05,950661,4731163.35,04-JAN-2021,806,INE706A01022
2005,VIMTALABS,EQ,175.1,188.0,175.1,183.15,182.2,173.9,150582,27461730.25,04-JAN-2021,2721,INE579C01029
2006,VINATIORGA,EQ,1239.0,1239.95,1213.4,1231.35,1228.8,1217.6,84622,103749184.6,04-JAN-2021,6309,INE410B01037
2007,VINDHYATEL,EQ,857.0,870.5,849.05,862.7,862.0,841.55,27219,23458282.25,04-JAN-2021,2080,INE707A01012
2008,VINYLINDIA,EQ,127.6,128.6,125.5,126.45,126.1,126.45,98934,12512689.2,04-JAN-2021,1659,INE250B01029
2009,VIPCLOTHNG,EQ,14.35,14.5,14.15,14.5,14.5,13.85,294400,4255969.4,04-JAN-2021,567,INE450G01024
2010,VIPIND,EQ,368.0,374.8,362.3,372.6,372.1,365.8,573656,212430662.15,04-JAN-2021,13039,INE054A01027
2011,VIPULLTD,EQ,22.95,23.2,21.2,22.9,22.8,21.2,94122,2135731.45,04-JAN-2021,597,INE946H01037
2012,VISAKAIND,EQ,387.3,397.0,387.3,391.55,390.0,387.3,50195,19718488.75,04-JAN-2021,2138,INE392A01013
2013,VISASTEEL,EQ,6.8,6.85,6.55,6.85,6.85,6.55,110603,754792.75,04-JAN-2021,162,INE286H01012
2014,VISHAL,EQ,56.85,56.85,56.85,56.85,56.85,58.0,17937,1019718.45,04-JAN-2021,273,INE755Q01025
2015,VISHNU,EQ,205.9,209.7,197.05,198.95,198.15,204.1,39901,8081039.85,04-JAN-2021,1817,INE270I01014
2016,VISHWARAJ,EQ,122.0,123.45,120.0,121.4,121.85,120.5,1400,169518.3,04-JAN-2021,46,INE430N01014
2018,VIVIMEDLAB,EQ,18.9,19.3,18.3,18.9,18.75,18.3,369303,6955832.1,04-JAN-2021,1418,INE526G01021
2019,VLSFINANCE,EQ,72.6,85.2,72.6,85.2,85.2,71.0,1044728,83836810.6,04-JAN-2021,8983,INE709A01018
2020,VMART,EQ,2501.0,2557.45,2455.0,2481.3,2479.9,2522.05,24633,61516691.3,04-JAN-2021,4770,INE665J01013
2021,VOLTAMP,EQ,1247.55,1290.0,1226.95,1272.9,1274.0,1241.3,28799,36777388.5,04-JAN-2021,2709,INE540H01012
2022,VOLTAS,EQ,834.0,848.65,832.1,846.0,847.0,831.45,1512530,1271768356.1,04-JAN-2021,25338,INE226A01021
2023,VRLLOG,EQ,208.5,209.5,204.35,206.35,206.9,206.1,224887,46486801.1,04-JAN-2021,3986,INE366I01010
2025,VSSL,EQ,115.0,119.0,111.0,119.0,119.0,113.35,25280,2931301.95,04-JAN-2021,472,INE050M01012
2026,VSTIND,EQ,3774.5,3800.0,3719.0,3731.0,3721.05,3774.5,5017,18840725.95,04-JAN-2021,1586,INE710A01016
2027,VSTTILLERS,EQ,1990.0,2039.9,1965.0,1990.6,1992.0,1954.25,69942,140191146.75,04-JAN-2021,7087,INE764D01017
2028,VTL,EQ,1085.4,1100.0,1070.0,1074.85,1072.0,1074.1,96646,104494813.2,04-JAN-2021,5215,INE825A01012
2029,WABAG,EQ,212.0,219.0,208.0,211.15,211.15,211.6,542056,115239936.75,04-JAN-2021,7294,INE956G01038
2030,WABCOINDIA,EQ,5675.15,5675.15,5501.0,5589.9,5583.0,5615.35,2660,14856212.9,04-JAN-2021,801,INE342J01019
2031,WALCHANNAG,EQ,71.55,71.7,68.55,70.5,70.0,70.15,276218,19373660.5,04-JAN-2021,3351,INE711A01022
2033,WATERBASE,EQ,130.9,131.6,127.4,129.25,129.1,130.55,198534,25786107.45,04-JAN-2021,3840,INE054C01015
2035,WEBELSOLAR,EQ,50.25,50.55,46.25,48.1,46.7,48.15,1365079,68090908.45,04-JAN-2021,5515,INE855C01015
2036,WEIZMANIND,EQ,48.45,48.45,44.5,46.05,46.15,46.35,16627,773588.65,04-JAN-2021,303,INE080A01014
2037,WELCORP,EQ,132.6,135.9,131.65,134.95,134.5,131.5,1038024,139440497.4,04-JAN-2021,11708,INE191B01025
2038,WELENT,EQ,89.7,89.9,86.8,87.45,87.6,88.75,113676,9970384.25,04-JAN-2021,1233,INE625G01013
2039,WELINV,EQ,373.0,373.0,352.15,363.55,365.0,365.3,2140,774601.45,04-JAN-2021,178,INE389K01018
2040,WELSPUNIND,EQ,68.85,71.85,67.1,71.85,71.85,68.45,1575986,110865543.2,04-JAN-2021,6557,INE192B01031
2041,WENDT,EQ,3100.05,3193.2,3055.4,3107.85,3110.0,3090.05,826,2570836.0,04-JAN-2021,262,INE274C01019
2042,WESTLIFE,EQ,451.15,457.0,436.0,441.35,441.0,448.15,185451,82319767.7,04-JAN-2021,6032,INE274F01020
2043,WHEELS,EQ,500.0,505.0,493.9,503.0,504.0,490.2,41214,20623104.25,04-JAN-2021,2082,INE715A01015
2044,WHIRLPOOL,EQ,2633.8,2633.8,2575.0,2599.7,2592.0,2614.55,111052,287696935.45,04-JAN-2021,18137,INE716A01013
2045,WILLAMAGOR,EQ,22.35,22.4,20.8,21.75,21.75,21.85,17742,383078.45,04-JAN-2021,161,INE210A01017
2048,WIPRO,EQ,390.0,397.95,387.8,396.4,396.7,388.1,9755721,3842841411.1,04-JAN-2021,94914,INE075A01022
2049,WOCKPHARMA,EQ,549.8,558.0,518.0,523.1,519.95,544.05,1915031,1029057091.55,04-JAN-2021,32755,INE049B01025
2050,WONDERLA,EQ,206.05,235.0,206.05,209.5,209.25,204.6,163527,34351140.45,04-JAN-2021,5018,INE066O01014
2051,WORTH,EQ,55.45,56.7,53.0,53.2,53.1,54.15,11310,607567.65,04-JAN-2021,118,INE196Y01018
2053,WSTCSTPAPR,EQ,188.05,195.4,187.05,192.5,193.7,186.55,637139,122537949.15,04-JAN-2021,8223,INE976A01021
2054,XCHANGING,EQ,89.0,89.35,86.0,87.35,87.25,87.85,182403,15988456.05,04-JAN-2021,1720,INE692G01013
2055,XELPMOC,EQ,345.0,355.0,333.0,333.8,334.25,350.5,139047,47143081.75,04-JAN-2021,3729,INE01P501012
2057,YAARII,EQ,100.85,100.85,100.85,100.85,100.85,96.05,17273,1741982.05,04-JAN-2021,161,INE126M01010
2058,YESBANK,EQ,18.4,18.6,17.9,18.0,18.0,18.0,214860840,3897929989.85,04-JAN-2021,133396,INE528G01035
2059,ZEEL,EQ,226.9,228.2,216.0,219.05,219.15,224.95,26346595,5801887539.4,04-JAN-2021,141875,INE256A01028
2061,ZEELEARN,EQ,13.8,13.95,13.4,13.65,13.7,13.8,716687,9798608.55,04-JAN-2021,1428,INE565L01011
2062,ZEEMEDIA,EQ,6.15,6.15,5.85,5.95,6.0,6.05,3182075,19110668.7,04-JAN-2021,2569,INE966H01019
2065,ZENSARTECH,EQ,242.95,245.5,239.25,240.05,240.1,242.95,232081,55889548.3,04-JAN-2021,4732,INE520A01027
2066,ZENTEC,EQ,89.65,100.4,88.5,98.55,98.3,89.6,6584144,642256702.3,04-JAN-2021,42000,INE251B01027
2068,ZODIACLOTH,EQ,109.9,114.3,107.25,112.8,113.65,107.95,111922,12440713.85,04-JAN-2021,1269,INE206B01013
2069,ZODJRDMKJ,EQ,29.9,30.5,29.05,29.35,29.1,29.05,3650,108744.55,04-JAN-2021,154,INE077B01018
2070,ZOTA,EQ,179.1,188.0,179.05,182.75,181.0,178.05,145037,26514219.65,04-JAN-2021,1076,INE358U01012
2071,ZUARI,EQ,99.5,108.0,97.4,103.4,102.25,97.85,655849,67506742.2,04-JAN-2021,5930,INE840M01016
2072,ZUARIGLOB,EQ,73.4,82.9,72.45,78.9,78.1,71.3,1004447,79303659.7,04-JAN-2021,7993,INE217A01012
2073,ZYDUSWELL,EQ,2109.55,2218.6,2076.5,2148.4,2122.05,2062.5,332605,715628557.2,04-JAN-2021,29313,INE768C01010
